iter,task_train_acc_pre_optim,task_train_acc_post_optim,task_test_acc_pre_optim,task_test_acc_post_optim
3620,0.125,0.89374995,0.1375,0.8875
3630,0.17500001,0.88124996,0.087500006,0.8875
3640,0.1625,0.91875,0.13125,0.85
3650,0.1625,0.90625,0.125,0.83124995
3660,0.15,0.86875,0.09375,0.8625
3670,0.13125,0.875,0.09375,0.85625005
3680,0.1,0.9,0.16875,0.8125
3690,0.15,0.875,0.1125,0.81875
3700,0.10625,0.8874999,0.15625,0.875
3710,0.15625,0.8875,0.14375001,0.90625
3720,0.10625,0.86249995,0.087500006,0.825
3730,0.13125,0.875,0.081250004,0.8375
3740,0.1125,0.88125,0.13125,0.85
3750,0.13125,0.90625,0.118750006,0.81875
3760,0.10625,0.9,0.112500004,0.76875
3770,0.13125,0.90625,0.075,0.83125
3780,0.0875,0.86249995,0.075,0.8125
3790,0.15,0.88125,0.1,0.85625005
3800,0.13125,0.88125,0.08125,0.85625
3810,0.1125,0.875,0.10625,0.825
3820,0.09375,0.81875,0.125,0.84375
3830,0.15625,0.9125,0.10625,0.8625
3840,0.1,0.8875,0.1,0.80625
3850,0.0875,0.84375,0.075,0.86875
3860,0.1875,0.8875,0.112500004,0.78749996
3870,0.10625,0.8875,0.09375,0.82500005
3880,0.10625,0.85625,0.15,0.83125
3890,0.16875,0.90625,0.16250001,0.825
3900,0.15,0.91875,0.10625,0.86875
3910,0.118750006,0.9,0.06875,0.83124995
3920,0.125,0.8375,0.10625,0.84375
3930,0.118750006,0.88125,0.1,0.82500005
3940,0.125,0.86249995,0.118750006,0.84375
3950,0.1375,0.89374995,0.09375,0.8125
3960,0.1375,0.85625,0.081250004,0.825
3970,0.10625,0.88125,0.075,0.88124996
3980,0.13125,0.89374995,0.11875,0.85
3990,0.10625,0.93125,0.1,0.84375
4000,0.13125,0.86875,0.125,0.82500005
4010,0.13125001,0.90625,0.18125,0.86249995
4020,0.087500006,0.88125,0.06875,0.89374995
4030,0.118750006,0.90625,0.0625,0.875
4040,0.1375,0.89374995,0.08125,0.8875
4050,0.08125,0.8375,0.125,0.83125
4060,0.125,0.86875,0.09375,0.86249995
4070,0.09375,0.90625,0.10625,0.91875005
4080,0.075,0.8625,0.15,0.875
4090,0.1375,0.92499995,0.081250004,0.88124996
4100,0.087500006,0.9,0.1125,0.86875
4110,0.112500004,0.91249996,0.09375,0.825
4120,0.1,0.85625005,0.087500006,0.88750005
4130,0.112500004,0.8875,0.06875,0.85625
4140,0.09375,0.86875,0.125,0.86875
4150,0.13125001,0.8625,0.10625,0.875
4160,0.15625,0.83125,0.075,0.8625
4170,0.118750006,0.9,0.081250004,0.85625
4180,0.08125,0.91249996,0.08125,0.88750005
4190,0.1375,0.81875,0.1125,0.86875
4200,0.14375,0.8875,0.15,0.81875
4210,0.15,0.875,0.087500006,0.83125
4220,0.10625,0.9375,0.13125,0.875
4230,0.112500004,0.925,0.09375,0.83125
4240,0.087500006,0.90625,0.087500006,0.85
4250,0.13125001,0.875,0.087500006,0.85
4260,0.1,0.86875,0.1,0.8375
4270,0.1,0.9,0.118750006,0.88125
4280,0.16875,0.94375,0.10000001,0.85
4290,0.10625,0.875,0.09375,0.8375
4300,0.125,0.89374995,0.1375,0.86875
4310,0.0875,0.8875,0.15,0.9125
4320,0.1125,0.91875,0.09375,0.85
4330,0.11875,0.8875,0.1,0.8375
4340,0.125,0.90625,0.1,0.8375
4350,0.075,0.86875,0.118750006,0.86249995
4360,0.112500004,0.8625,0.15,0.86875
4370,0.125,0.9,0.09375,0.86249995
4380,0.125,0.90625,0.10625,0.86875
4390,0.099999994,0.84999996,0.06875,0.86875
4400,0.09375,0.93125,0.15625,0.86875
4410,0.1125,0.875,0.08125,0.84375
4420,0.11875,0.89374995,0.06875,0.8875
4430,0.09375,0.86249995,0.10625,0.84375
4440,0.1375,0.89374995,0.075,0.86249995
4450,0.11875,0.875,0.10625,0.8875
4460,0.118750006,0.90625,0.099999994,0.8874999
4470,0.09375,0.90625,0.11875,0.88125
4480,0.11875,0.9125,0.05,0.81875
4490,0.118750006,0.9187499,0.0875,0.85625005
4500,0.087500006,0.9,0.118750006,0.84375
4510,0.125,0.86875,0.099999994,0.84375
4520,0.13125,0.9125,0.125,0.81874996
4530,0.112500004,0.875,0.056250002,0.875
4540,0.118750006,0.8875,0.09375,0.925
4550,0.087500006,0.88125,0.0625,0.8625
4560,0.09375,0.9125,0.10625,0.86249995
4570,0.10625,0.88750005,0.10625,0.825
4580,0.11875,0.875,0.10000001,0.8625
4590,0.15,0.875,0.15,0.86249995
4600,0.118750006,0.89374995,0.112500004,0.8875
4610,0.075,0.81875,0.05625,0.85
4620,0.099999994,0.9125,0.06875,0.90625
4630,0.09375,0.875,0.09375,0.8375
4640,0.1125,0.91875,0.112500004,0.85
4650,0.10625,0.88125,0.13125001,0.83125
4660,0.1125,0.89375,0.118750006,0.86249995
4670,0.112500004,0.875,0.118750006,0.86875
4680,0.112500004,0.9125,0.087500006,0.84999996
4690,0.1125,0.89374995,0.1625,0.84375
4700,0.09375,0.90625,0.15,0.89374995
4710,0.118750006,0.8875,0.1,0.875
4720,0.11875,0.88125,0.1375,0.84375
4730,0.08125,0.91875,0.06875,0.90625
4740,0.10625,0.85625005,0.1,0.85625
4750,0.09375,0.8625,0.09375,0.825
4760,0.15,0.8875,0.10625,0.9125
4770,0.10625,0.9,0.081250004,0.85625
4780,0.14375,0.90625,0.09375,0.8625
4790,0.18125,0.925,0.10625,0.85
4800,0.15,0.91875,0.075,0.90625
4810,0.118750006,0.94375,0.075,0.81875
4820,0.1,0.9,0.087500006,0.8875
4830,0.118750006,0.90625,0.13125,0.8875
4840,0.13125,0.9125,0.118750006,0.86249995
4850,0.13125,0.875,0.15,0.7875
4860,0.118750006,0.92499995,0.0875,0.85625005
4870,0.1125,0.86249995,0.10625,0.85625005
4880,0.1375,0.88125,0.087500006,0.85625
4890,0.081250004,0.9375,0.13125001,0.85
4900,0.09375,0.89374995,0.1125,0.8874999
4910,0.09375,0.86875,0.10625,0.84999996
4920,0.118750006,0.91875,0.1,0.86249995
4930,0.087500006,0.9375,0.10625,0.85625005
4940,0.06875,0.92499995,0.15,0.9
4950,0.125,0.86249995,0.125,0.85
4960,0.10625,0.9,0.10625,0.85
4970,0.1625,0.9125,0.1375,0.89374995
4980,0.125,0.91875,0.1,0.85625005
4990,0.118750006,0.9,0.1,0.85625005
5000,0.17500001,0.89374995,0.05625,0.86875
5010,0.15625,0.9,0.05625,0.9187499
5020,0.15,0.9125,0.1,0.875
5030,0.15,0.9125,0.075,0.85625
5040,0.1625,0.88125,0.0625,0.875
5050,0.125,0.9375,0.0625,0.875
5060,0.112500004,0.86249995,0.1,0.85
5070,0.17500001,0.8625,0.0375,0.88124996
5080,0.10625,0.925,0.1125,0.825
5090,0.1,0.90625,0.1,0.8562499
5100,0.13125,0.91875,0.13125,0.825
5110,0.125,0.93125,0.1,0.90625
5120,0.15625,0.9125,0.112500004,0.91875
5130,0.118750006,0.9,0.13125001,0.88125
5140,0.125,0.94375,0.10625,0.8625
5150,0.13125,0.90625,0.13125,0.84375
5160,0.11875,0.9187499,0.1,0.86875
