iter,task_train_acc_pre_optim,task_train_acc_post_optim,task_train_params_dist,task_test_acc_pre_optim,task_test_acc_post_optim,task_test_params_dist
18130,0.05,0.05,2.6099627,0.05,0.05,2.609945
18140,0.05,0.05,2.6098669,0.05,0.05,2.6098626
18150,0.05,0.05,2.6097991,0.05,0.05,2.6097968
18160,0.05,0.05,2.6097639,0.05,0.05,2.6097572
18170,0.05,0.05,2.6097436,0.05,0.05,2.609743
18180,0.05,0.05,2.6097357,0.05,0.05,2.6097357
18190,0.05,0.05,2.6097333,0.05,0.05,2.6097314
18200,0.05,0.05,2.6097338,0.05,0.05,2.6097262
18210,0.05,0.05,2.6097302,0.05,0.05,2.6096973
18220,0.05,0.05,2.609652,0.05,0.05,2.6096575
18230,0.05,0.05,2.6096184,0.05,0.05,2.6096106
18240,0.05,0.05,2.6095932,0.05,0.05,2.6095934
18250,0.05,0.05,2.609585,0.05,0.05,2.6095831
18260,0.05,0.05,2.6095781,0.05,0.05,2.6095788
18270,0.05,0.05,2.6095722,0.05,0.05,2.6095705
18280,0.05,0.05,2.609535,0.05,0.05,2.6095285
18290,0.05,0.05,2.6094959,0.05,0.05,2.609496
18300,0.05,0.05,2.6094775,0.05,0.05,2.609475
18310,0.05,0.05,2.6094666,0.05,0.05,2.6094673
18320,0.05,0.05,2.6094592,0.05,0.05,2.6094637
18330,0.05,0.05,2.6094437,0.05,0.05,2.6094513
18340,0.05,0.05,2.6094153,0.05,0.05,2.6094086
18350,0.05,0.05,2.6093884,0.05,0.05,2.609391
18360,0.05,0.05,2.6093812,0.05,0.05,2.6093774
18370,0.05,0.05,2.6093743,0.05,0.05,2.6093726
18380,0.05,0.05,2.609375,0.05,0.05,2.6093628
18390,0.05,0.05,2.6093533,0.05,0.05,2.6093292
18400,0.05,0.05,2.6092834,0.05,0.05,2.6092877
18410,0.05,0.05,2.6092463,0.05,0.05,2.6092384
18420,0.05,0.05,2.609218,0.05,0.05,2.609219
18430,0.05,0.05,2.609209,0.05,0.05,2.6092079
18440,0.05,0.05,2.6092036,0.05,0.05,2.6092017
18450,0.05,0.05,2.6092007,0.05,0.05,2.6091986
18460,0.05,0.05,2.6091988,0.05,0.05,2.6091976
18470,0.05,0.05,2.6091998,0.05,0.05,2.6091905
18480,0.05,0.05,2.6091657,0.05,0.05,2.6091468
18490,0.05,0.05,2.6090872,0.05,0.05,2.6090796
18500,0.05,0.05,2.6090357,0.05,0.05,2.609037
18510,0.05,0.05,2.6090133,0.05,0.05,2.6090107
18520,0.05,0.05,2.609,0.05,0.05,2.6089983
18530,0.05,0.05,2.6089942,0.05,0.05,2.6089942
18540,0.05,0.05,2.6089928,0.05,0.05,2.6089904
18550,0.05,0.05,2.6089916,0.05,0.05,2.608988
18560,0.05,0.05,2.6089816,0.05,0.05,2.6089685
18570,0.05,0.05,2.6088827,0.05,0.05,2.6088836
18580,0.05,0.05,2.6088116,0.05,0.05,2.6088061
18590,0.05,0.05,2.6087713,0.05,0.05,2.608764
18600,0.05,0.05,2.6087487,0.05,0.05,2.6087494
18610,0.05,0.05,2.6087415,0.05,0.05,2.6087408
18620,0.05,0.05,2.6087384,0.05,0.05,2.608736
18630,0.05,0.05,2.6087365,0.05,0.05,2.6087344
18640,0.05,0.05,2.6087384,0.05,0.05,2.6087213
18650,0.05,0.05,2.6086872,0.05,0.05,2.6086795
18660,0.05,0.05,2.6086402,0.05,0.05,2.6086347
18670,0.05,0.05,2.608614,0.05,0.05,2.6086152
18680,0.05,0.05,2.6086035,0.05,0.05,2.6086016
18690,0.05,0.05,2.6085975,0.05,0.05,2.608597
18700,0.05,0.05,2.6085954,0.05,0.05,2.6085954
18710,0.05,0.05,2.6085937,0.05,0.05,2.6085944
18720,0.05,0.05,2.608594,0.05,0.05,2.6085932
18730,0.05,0.05,2.6085937,0.05,0.05,2.6085932
18740,0.05,0.05,2.6085925,0.05,0.05,2.6085906
18750,0.05,0.05,2.6085594,0.05,0.05,2.6085503
18760,0.05,0.05,2.6084902,0.05,0.05,2.60849
18770,0.05,0.05,2.608441,0.05,0.05,2.6084375
18780,0.05,0.05,2.6084094,0.05,0.05,2.6084032
18790,0.05,0.05,2.6083877,0.05,0.05,2.6083915
18800,0.05,0.05,2.6083813,0.05,0.05,2.608382
18810,0.05,0.05,2.6083784,0.05,0.05,2.608377
18820,0.05,0.05,2.608374,0.05,0.05,2.6083753
18830,0.05,0.05,2.6083558,0.05,0.05,2.6083558
18840,0.05,0.05,2.608332,0.05,0.05,2.6083198
18850,0.05,0.05,2.6083102,0.05,0.05,2.6083033
18860,0.05,0.05,2.608297,0.05,0.05,2.608272
18870,0.05,0.05,2.6082373,0.05,0.05,2.6082458
18880,0.05,0.05,2.6082106,0.05,0.05,2.6082098
18890,0.05,0.05,2.6081872,0.05,0.05,2.6081903
18900,0.05,0.05,2.608177,0.05,0.05,2.6081758
18910,0.05,0.05,2.6081731,0.05,0.05,2.6081696
18920,0.05,0.05,2.6081698,0.05,0.05,2.608166
18930,0.05,0.05,2.6081653,0.05,0.05,2.608153
18940,0.05,0.05,2.6081314,0.05,0.05,2.6081285
18950,0.05,0.05,2.6080866,0.05,0.05,2.6080902
18960,0.05,0.05,2.6080596,0.05,0.05,2.6080573
18970,0.05,0.05,2.6080444,0.05,0.05,2.6080408
18980,0.05,0.05,2.6080358,0.05,0.05,2.608033
18990,0.05,0.05,2.6080303,0.05,0.05,2.6080308
19000,0.05,0.05,2.6080291,0.05,0.05,2.608028
19010,0.05,0.05,2.608029,0.05,0.05,2.60802
19020,0.05,0.05,2.6080048,0.05,0.05,2.6079888
19030,0.05,0.05,2.607945,0.05,0.05,2.607945
19040,0.05,0.05,2.6078734,0.05,0.05,2.6078773
19050,0.05,0.05,2.607826,0.05,0.05,2.6078134
19060,0.05,0.05,2.6077883,0.05,0.05,2.6077917
19070,0.05,0.05,2.6077783,0.05,0.05,2.6077747
19080,0.05,0.05,2.6077697,0.05,0.05,2.607771
19090,0.05,0.05,2.607767,0.05,0.05,2.6077685
19100,0.05,0.05,2.607765,0.05,0.05,2.6077685
19110,0.05,0.05,2.6077518,0.05,0.05,2.6077673
19120,0.05,0.05,2.6077187,0.05,0.05,2.6077218
19130,0.05,0.05,2.607689,0.05,0.05,2.6076825
19140,0.05,0.05,2.6076496,0.05,0.05,2.6076484
19150,0.05,0.05,2.6076114,0.05,0.05,2.6076093
19160,0.05,0.05,2.6075919,0.05,0.05,2.6075878
19170,0.05,0.05,2.6075788,0.05,0.05,2.6075811
19180,0.05,0.05,2.6075754,0.05,0.05,2.6075737
19190,0.05,0.05,2.607573,0.05,0.05,2.6075714
19200,0.05,0.05,2.6075711,0.05,0.05,2.607571
19210,0.05,0.05,2.6075675,0.05,0.05,2.6075678
19220,0.05,0.05,2.6075425,0.05,0.05,2.6075404
19230,0.05,0.05,2.6074967,0.05,0.05,2.607485
19240,0.05,0.05,2.6074634,0.05,0.05,2.6074536
19250,0.05,0.05,2.607442,0.05,0.05,2.6074347
19260,0.05,0.05,2.6074243,0.05,0.05,2.6074166
19270,0.05,0.05,2.6073916,0.05,0.05,2.6073925
19280,0.05,0.05,2.6073627,0.05,0.05,2.6073682
19290,0.05,0.05,2.6073492,0.05,0.05,2.6073468
19300,0.05,0.05,2.6073408,0.05,0.05,2.607339
19310,0.05,0.05,2.6073322,0.05,0.05,2.607335
19320,0.05,0.05,2.6073143,0.05,0.05,2.6073272
19330,0.05,0.05,2.6072826,0.05,0.05,2.6072912
19340,0.05,0.05,2.6072493,0.05,0.05,2.6072528
19350,0.05,0.05,2.607228,0.05,0.05,2.6072211
19360,0.05,0.05,2.6072125,0.05,0.05,2.6072102
19370,0.05,0.05,2.607203,0.05,0.05,2.6072047
19380,0.05,0.05,2.6071832,0.05,0.05,2.6071723
19390,0.05,0.05,2.6071033,0.05,0.05,2.6070962
19400,0.05,0.05,2.6070514,0.05,0.05,2.607047
19410,0.05,0.05,2.6070244,0.05,0.05,2.6070242
19420,0.05,0.05,2.6070123,0.05,0.05,2.6070132
19430,0.05,0.05,2.607007,0.05,0.05,2.607008
19440,0.05,0.05,2.6070013,0.05,0.05,2.6070068
19450,0.05,0.05,2.6069813,0.05,0.05,2.6069946
19460,0.05,0.05,2.606946,0.05,0.05,2.6069303
19470,0.05,0.05,2.6069062,0.05,0.05,2.6069076
19480,0.05,0.05,2.6068912,0.05,0.05,2.6068788
19490,0.05,0.05,2.6068647,0.05,0.05,2.6068625
19500,0.05,0.05,2.6068518,0.05,0.05,2.6068504
19510,0.05,0.05,2.6068432,0.05,0.05,2.6068451
19520,0.05,0.05,2.6068408,0.05,0.05,2.6068401
19530,0.05,0.05,2.6068401,0.05,0.05,2.606838
19540,0.05,0.05,2.606842,0.05,0.05,2.6068296
19550,0.05,0.05,2.6067994,0.05,0.05,2.6067798
19560,0.05,0.05,2.6067152,0.05,0.05,2.6067116
19570,0.05,0.05,2.6066735,0.05,0.05,2.6066673
19580,0.05,0.05,2.6066468,0.05,0.05,2.6066494
19590,0.05,0.05,2.6066406,0.05,0.05,2.606637
19600,0.05,0.05,2.606634,0.05,0.05,2.6066337
19610,0.05,0.05,2.6066284,0.05,0.05,2.6066265
19620,0.05,0.05,2.6065874,0.05,0.05,2.606579
19630,0.05,0.05,2.6065404,0.05,0.05,2.606538
19640,0.05,0.05,2.6065164,0.05,0.05,2.6065152
19650,0.05,0.05,2.606504,0.05,0.05,2.6065044
19660,0.05,0.05,2.6064997,0.05,0.05,2.6065001
19670,0.05,0.05,2.6064954,0.05,0.05,2.6064997
19680,0.05,0.05,2.6064835,0.05,0.05,2.6064947
19690,0.05,0.05,2.6064527,0.05,0.05,2.6064467
19700,0.05,0.05,2.6064236,0.05,0.05,2.6064248
19710,0.05,0.05,2.6064124,0.05,0.05,2.606408
19720,0.05,0.05,2.6064043,0.05,0.05,2.6064026
19730,0.05,0.05,2.6064026,0.05,0.05,2.6063948
19740,0.05,0.05,2.6063933,0.05,0.05,2.6063726
19750,0.05,0.05,2.6063428,0.05,0.05,2.6063447
19760,0.05,0.05,2.6063213,0.05,0.05,2.6063168
19770,0.05,0.05,2.6063073,0.05,0.05,2.6063087
19780,0.05,0.05,2.6062963,0.05,0.05,2.6062934
19790,0.05,0.05,2.6062286,0.05,0.05,2.6062152
19800,0.05,0.05,2.6061542,0.05,0.05,2.6061518
19810,0.05,0.05,2.606117,0.05,0.05,2.606114
19820,0.05,0.05,2.6060987,0.05,0.05,2.6060975
19830,0.05,0.05,2.60609,0.05,0.05,2.6060898
19840,0.05,0.05,2.6060867,0.05,0.05,2.606086
19850,0.05,0.05,2.6060853,0.05,0.05,2.6060846
19860,0.05,0.05,2.6060839,0.05,0.05,2.6060839
19870,0.05,0.05,2.6060836,0.05,0.05,2.6060839
19880,0.05,0.05,2.6060777,0.05,0.05,2.6060789
19890,0.05,0.05,2.6060257,0.05,0.05,2.6060297
19900,0.05,0.05,2.6059878,0.05,0.05,2.60598
19910,0.05,0.05,2.6059618,0.05,0.05,2.6059601
19920,0.05,0.05,2.60595,0.05,0.05,2.6059504
19930,0.05,0.05,2.605943,0.05,0.05,2.6059446
19940,0.05,0.05,2.6059241,0.05,0.05,2.6059217
19950,0.05,0.05,2.605874,0.05,0.05,2.6058695
19960,0.05,0.05,2.605844,0.05,0.05,2.6058385
19970,0.05,0.05,2.605827,0.05,0.05,2.6058242
19980,0.05,0.05,2.6058187,0.05,0.05,2.6058118
19990,0.05,0.05,2.6057959,0.05,0.05,2.605783
20000,0.05,0.05,2.605752,0.05,0.05,2.6057563
20010,0.05,0.05,2.605736,0.05,0.05,2.6057312
20020,0.05,0.05,2.6057248,0.05,0.05,2.6057239
20030,0.05,0.05,2.6057198,0.05,0.05,2.6057196
20040,0.05,0.05,2.6057196,0.05,0.05,2.6057153
20050,0.05,0.05,2.6057227,0.05,0.05,2.6057024
20060,0.05,0.05,2.6056652,0.05,0.05,2.6056418
20070,0.05,0.05,2.60558,0.05,0.05,2.6055672
20080,0.05,0.05,2.6055298,0.05,0.05,2.6055384
20090,0.05,0.05,2.6055167,0.05,0.05,2.6055121
20100,0.05,0.05,2.605505,0.05,0.05,2.6055033
20110,0.05,0.05,2.6054995,0.05,0.05,2.6055017
20120,0.05,0.05,2.6054995,0.05,0.05,2.605498
20130,0.05,0.05,2.6054971,0.05,0.05,2.6054986
20140,0.05,0.05,2.605495,0.05,0.05,2.6054978
20150,0.05,0.05,2.605451,0.05,0.05,2.6054487
20160,0.05,0.05,2.6053655,0.05,0.05,2.6053631
20170,0.05,0.05,2.6053197,0.05,0.05,2.6053088
20180,0.05,0.05,2.6052902,0.05,0.05,2.6052887
20190,0.05,0.05,2.6052783,0.05,0.05,2.60528
20200,0.05,0.05,2.605275,0.05,0.05,2.605274
20210,0.05,0.05,2.6052728,0.05,0.05,2.6052723
20220,0.05,0.05,2.6052716,0.05,0.05,2.6052716
20230,0.05,0.05,2.605271,0.05,0.05,2.605269
20240,0.05,0.05,2.6052434,0.05,0.05,2.605237
20250,0.05,0.05,2.6051886,0.05,0.05,2.6051843
20260,0.05,0.05,2.6051583,0.05,0.05,2.6051571
20270,0.05,0.05,2.6051438,0.05,0.05,2.6051416
20280,0.05,0.05,2.6051366,0.05,0.05,2.6051362
20290,0.05,0.05,2.6051323,0.05,0.05,2.6051342
20300,0.05,0.05,2.6051288,0.05,0.05,2.6051323
20310,0.05,0.05,2.6051078,0.05,0.05,2.6051135
20320,0.05,0.05,2.6050665,0.05,0.05,2.605058
20330,0.05,0.05,2.605033,0.05,0.05,2.6050339
20340,0.05,0.05,2.6050196,0.05,0.05,2.6050184
20350,0.05,0.05,2.6050112,0.05,0.05,2.6050124
20360,0.05,0.05,2.6049957,0.05,0.05,2.6049964
20370,0.05,0.05,2.60493,0.05,0.05,2.6049187
20380,0.05,0.05,2.6048744,0.05,0.05,2.604873
20390,0.05,0.05,2.6048489,0.05,0.05,2.6048474
20400,0.05,0.05,2.6048365,0.05,0.05,2.6048353
20410,0.05,0.05,2.6048303,0.05,0.05,2.6048307
20420,0.05,0.05,2.6048288,0.05,0.05,2.604828
20430,0.05,0.05,2.604828,0.05,0.05,2.6048272
20440,0.05,0.05,2.6048272,0.05,0.05,2.6048272
20450,0.05,0.05,2.6048272,0.05,0.05,2.6048267
20460,0.05,0.05,2.6048272,0.05,0.05,2.6048203
20470,0.05,0.05,2.604792,0.05,0.05,2.6047683
20480,0.05,0.05,2.6047132,0.05,0.05,2.604704
20490,0.05,0.05,2.6046612,0.05,0.05,2.6046643
20500,0.05,0.05,2.6046417,0.05,0.05,2.6046371
20510,0.05,0.05,2.6046298,0.05,0.05,2.6046276
20520,0.05,0.05,2.6046238,0.05,0.05,2.604624
20530,0.05,0.05,2.6046212,0.05,0.05,2.6046216
20540,0.05,0.05,2.6046166,0.05,0.05,2.6046205
20550,0.05,0.05,2.6045904,0.05,0.05,2.6045904
20560,0.05,0.05,2.6045556,0.05,0.05,2.60454
20570,0.05,0.05,2.604493,0.05,0.05,2.6044881
20580,0.05,0.05,2.604455,0.05,0.05,2.6044552
20590,0.05,0.05,2.6044397,0.05,0.05,2.6044352
20600,0.05,0.05,2.6044276,0.05,0.05,2.604429
20610,0.05,0.05,2.6044247,0.05,0.05,2.6044238
20620,0.05,0.05,2.6044226,0.05,0.05,2.604422
20630,0.05,0.05,2.6044214,0.05,0.05,2.6044216
20640,0.05,0.05,2.6044214,0.05,0.05,2.6044207
20650,0.05,0.05,2.6044226,0.05,0.05,2.6044166
20660,0.05,0.05,2.6044085,0.05,0.05,2.6043591
20670,0.05,0.05,2.604263,0.05,0.05,2.6042566
20680,0.05,0.05,2.6041846,0.05,0.05,2.604185
20690,0.05,0.05,2.6041448,0.05,0.05,2.604148
20700,0.05,0.05,2.6041293,0.05,0.05,2.604129
20710,0.05,0.05,2.6041229,0.05,0.05,2.6041193
20720,0.05,0.05,2.6041186,0.05,0.05,2.604116
20730,0.05,0.05,2.604117,0.05,0.05,2.6041095
20740,0.05,0.05,2.6040936,0.05,0.05,2.6040769
20750,0.05,0.05,2.6040363,0.05,0.05,2.6040397
20760,0.05,0.05,2.604015,0.05,0.05,2.6040084
20770,0.05,0.05,2.6039977,0.05,0.05,2.6039996
20780,0.05,0.05,2.6039934,0.05,0.05,2.6039917
20790,0.05,0.05,2.6039906,0.05,0.05,2.6039908
20800,0.05,0.05,2.6039896,0.05,0.05,2.6039896
20810,0.05,0.05,2.6039898,0.05,0.05,2.6039886
20820,0.05,0.05,2.603991,0.05,0.05,2.6039834
20830,0.05,0.05,2.603953,0.05,0.05,2.6039405
20840,0.05,0.05,2.6038854,0.05,0.05,2.603877
20850,0.05,0.05,2.6038465,0.05,0.05,2.603846
20860,0.05,0.05,2.6038287,0.05,0.05,2.6038287
20870,0.05,0.05,2.6038208,0.05,0.05,2.6038196
20880,0.05,0.05,2.6038167,0.05,0.05,2.6038156
20890,0.05,0.05,2.6038146,0.05,0.05,2.6038153
20900,0.05,0.05,2.6038144,0.05,0.05,2.6038144
20910,0.05,0.05,2.6038086,0.05,0.05,2.603809
20920,0.05,0.05,2.603728,0.05,0.05,2.6037223
20930,0.05,0.05,2.603641,0.05,0.05,2.603633
20940,0.05,0.05,2.6035898,0.05,0.05,2.6035872
20950,0.05,0.05,2.6035645,0.05,0.05,2.6035638
20960,0.05,0.05,2.6035538,0.05,0.05,2.6035528
20970,0.05,0.05,2.6035492,0.05,0.05,2.6035485
20980,0.05,0.05,2.6035469,0.05,0.05,2.6035464
20990,0.05,0.05,2.603546,0.05,0.05,2.6035452
21000,0.05,0.05,2.6035438,0.05,0.05,2.603543
21010,0.05,0.05,2.6035287,0.05,0.05,2.6035266
21020,0.05,0.05,2.603482,0.05,0.05,2.6034822
21030,0.05,0.05,2.6034594,0.05,0.05,2.6034522
21040,0.05,0.05,2.6034405,0.05,0.05,2.6034439
21050,0.05,0.05,2.6034362,0.05,0.05,2.6034358
21060,0.05,0.05,2.6034336,0.05,0.05,2.6034327
21070,0.05,0.05,2.6034331,0.05,0.05,2.603431
21080,0.05,0.05,2.603433,0.05,0.05,2.6034284
21090,0.05,0.05,2.603433,0.05,0.05,2.6034136
21100,0.05,0.05,2.603386,0.05,0.05,2.6033742
21110,0.05,0.05,2.6033401,0.05,0.05,2.603341
21120,0.05,0.05,2.6033216,0.05,0.05,2.6033196
21130,0.05,0.05,2.603311,0.05,0.05,2.6033099
21140,0.05,0.05,2.603305,0.05,0.05,2.6033075
21150,0.05,0.05,2.6032996,0.05,0.05,2.6033056
21160,0.05,0.05,2.6032703,0.05,0.05,2.6032724
21170,0.05,0.05,2.6032245,0.05,0.05,2.6032133
21180,0.05,0.05,2.6031713,0.05,0.05,2.6031675
21190,0.05,0.05,2.603144,0.05,0.05,2.6031446
21200,0.05,0.05,2.603134,0.05,0.05,2.6031306
21210,0.05,0.05,2.6031268,0.05,0.05,2.603125
21220,0.05,0.05,2.6031246,0.05,0.05,2.60312
21230,0.05,0.05,2.603118,0.05,0.05,2.6031005
21240,0.05,0.05,2.6030738,0.05,0.05,2.6030738
21250,0.05,0.05,2.603045,0.05,0.05,2.603042
21260,0.05,0.05,2.6030178,0.05,0.05,2.6030266
21270,0.05,0.05,2.6029956,0.05,0.05,2.602998
21280,0.05,0.05,2.6029792,0.05,0.05,2.6029747
21290,0.05,0.05,2.6029656,0.05,0.05,2.6029599
21300,0.05,0.05,2.6029475,0.05,0.05,2.6029468
21310,0.05,0.05,2.6029289,0.05,0.05,2.6029305
21320,0.05,0.05,2.6029162,0.05,0.05,2.6029193
21330,0.05,0.05,2.6029072,0.05,0.05,2.602912
21340,0.05,0.05,2.6028936,0.05,0.05,2.6029
21350,0.05,0.05,2.602876,0.05,0.05,2.602874
21360,0.05,0.05,2.6028602,0.05,0.05,2.6028452
21370,0.05,0.05,2.6028183,0.05,0.05,2.6028156
21380,0.05,0.05,2.6027894,0.05,0.05,2.6027894
21390,0.05,0.05,2.6027699,0.05,0.05,2.6027622
21400,0.05,0.05,2.6027515,0.05,0.05,2.6027517
21410,0.05,0.05,2.6027417,0.05,0.05,2.6027453
21420,0.05,0.05,2.6027322,0.05,0.05,2.6027381
21430,0.05,0.05,2.6027021,0.05,0.05,2.602708
21440,0.05,0.05,2.6026576,0.05,0.05,2.6026483
21450,0.05,0.05,2.6026092,0.05,0.05,2.6026118
21460,0.05,0.05,2.6025872,0.05,0.05,2.6025846
21470,0.05,0.05,2.6025715,0.05,0.05,2.6025743
21480,0.05,0.05,2.6025667,0.05,0.05,2.6025665
21490,0.05,0.05,2.6025562,0.05,0.05,2.6025634
21500,0.05,0.05,2.6025293,0.05,0.05,2.6025336
21510,0.05,0.05,2.602505,0.05,0.05,2.602503
21520,0.05,0.05,2.6024694,0.05,0.05,2.6024756
21530,0.05,0.05,2.60245,0.05,0.05,2.6024444
21540,0.05,0.05,2.6024358,0.05,0.05,2.6024334
21550,0.05,0.05,2.602428,0.05,0.05,2.6024268
21560,0.05,0.05,2.6024225,0.05,0.05,2.6024249
21570,0.05,0.05,2.6024103,0.05,0.05,2.60242
21580,0.05,0.05,2.6023812,0.05,0.05,2.6023698
21590,0.05,0.05,2.6023169,0.05,0.05,2.6023164
21600,0.05,0.05,2.602282,0.05,0.05,2.6022718
21610,0.05,0.05,2.6022537,0.05,0.05,2.6022408
21620,0.05,0.05,2.6022193,0.05,0.05,2.6022167
21630,0.05,0.05,2.6022015,0.05,0.05,2.6022034
21640,0.05,0.05,2.6021936,0.05,0.05,2.6021938
21650,0.05,0.05,2.6021912,0.05,0.05,2.6021893
21660,0.05,0.05,2.6021893,0.05,0.05,2.6021862
21670,0.05,0.05,2.6021874,0.05,0.05,2.6021798
21680,0.05,0.05,2.6021729,0.05,0.05,2.6021588
21690,0.05,0.05,2.6021369,0.05,0.05,2.6021402
21700,0.05,0.05,2.602111,0.05,0.05,2.6021118
21710,0.05,0.05,2.6020555,0.05,0.05,2.6020539
21720,0.05,0.05,2.6020117,0.05,0.05,2.6020112
21730,0.05,0.05,2.6019905,0.05,0.05,2.6019874
21740,0.05,0.05,2.6019785,0.05,0.05,2.6019754
21750,0.05,0.05,2.6019714,0.05,0.05,2.6019702
21760,0.05,0.05,2.6019683,0.05,0.05,2.6019678
21770,0.05,0.05,2.6019683,0.05,0.05,2.601964
21780,0.05,0.05,2.6019616,0.05,0.05,2.6019409
21790,0.05,0.05,2.6018877,0.05,0.05,2.6018934
21800,0.05,0.05,2.6018534,0.05,0.05,2.6018434
21810,0.05,0.05,2.6018264,0.05,0.05,2.601825
21820,0.05,0.05,2.6018157,0.05,0.05,2.6018133
21830,0.05,0.05,2.6018043,0.05,0.05,2.601798
21840,0.05,0.05,2.6017742,0.05,0.05,2.6017814
21850,0.05,0.05,2.6017463,0.05,0.05,2.6017518
21860,0.05,0.05,2.6017194,0.05,0.05,2.601715
21870,0.05,0.05,2.601703,0.05,0.05,2.6016998
21880,0.05,0.05,2.6016924,0.05,0.05,2.601692
21890,0.05,0.05,2.6016881,0.05,0.05,2.601688
21900,0.05,0.05,2.6016846,0.05,0.05,2.6016867
21910,0.05,0.05,2.601677,0.05,0.05,2.6016834
21920,0.05,0.05,2.6016455,0.05,0.05,2.6016443
21930,0.05,0.05,2.601604,0.05,0.05,2.6015809
21940,0.05,0.05,2.601543,0.05,0.05,2.6015465
21950,0.05,0.05,2.601523,0.05,0.05,2.6015203
21960,0.05,0.05,2.6015093,0.05,0.05,2.60151
21970,0.05,0.05,2.601507,0.05,0.05,2.601503
21980,0.05,0.05,2.6015027,0.05,0.05,2.6015003
21990,0.05,0.05,2.6014993,0.05,0.05,2.6014915
22000,0.05,0.05,2.601469,0.05,0.05,2.6014612
22010,0.05,0.05,2.601422,0.05,0.05,2.6014316
22020,0.05,0.05,2.601397,0.05,0.05,2.6013925
22030,0.05,0.05,2.601375,0.05,0.05,2.6013763
22040,0.05,0.05,2.6013677,0.05,0.05,2.6013644
22050,0.05,0.05,2.6013622,0.05,0.05,2.601361
22060,0.05,0.05,2.6013596,0.05,0.05,2.6013584
22070,0.05,0.05,2.6013575,0.05,0.05,2.6013513
22080,0.05,0.05,2.6013205,0.05,0.05,2.6013162
22090,0.05,0.05,2.6012256,0.05,0.05,2.6012194
22100,0.05,0.05,2.6011505,0.05,0.05,2.601154
22110,0.05,0.05,2.6011176,0.05,0.05,2.601111
22120,0.05,0.05,2.6010969,0.05,0.05,2.6010938
22130,0.05,0.05,2.6010864,0.05,0.05,2.6010885
22140,0.05,0.05,2.6010842,0.05,0.05,2.601084
22150,0.05,0.05,2.601081,0.05,0.05,2.6010833
22160,0.05,0.05,2.6010668,0.05,0.05,2.6010776
22170,0.05,0.05,2.601039,0.05,0.05,2.6010273
22180,0.05,0.05,2.6010041,0.05,0.05,2.6010046
22190,0.05,0.05,2.6009889,0.05,0.05,2.6009827
22200,0.05,0.05,2.6009736,0.05,0.05,2.6009717
22210,0.05,0.05,2.600962,0.05,0.05,2.6009552
22220,0.05,0.05,2.6009398,0.05,0.05,2.6009362
22230,0.05,0.05,2.6009252,0.05,0.05,2.6009247
22240,0.05,0.05,2.6009185,0.05,0.05,2.6009197
22250,0.05,0.05,2.600913,0.05,0.05,2.6009142
22260,0.05,0.05,2.6009045,0.05,0.05,2.6009064
22270,0.05,0.05,2.6008875,0.05,0.05,2.600887
22280,0.05,0.05,2.600865,0.05,0.05,2.6008613
22290,0.05,0.05,2.6008475,0.05,0.05,2.6008453
22300,0.05,0.05,2.600832,0.05,0.05,2.6008332
22310,0.05,0.05,2.6008234,0.05,0.05,2.6008267
22320,0.05,0.05,2.6008124,0.05,0.05,2.6008172
22330,0.05,0.05,2.6007733,0.05,0.05,2.600759
22340,0.05,0.05,2.6007123,0.05,0.05,2.6007087
22350,0.05,0.05,2.6006768,0.05,0.05,2.6006765
22360,0.05,0.05,2.600663,0.05,0.05,2.6006594
22370,0.05,0.05,2.6006536,0.05,0.05,2.6006536
22380,0.05,0.05,2.60065,0.05,0.05,2.6006489
22390,0.05,0.05,2.600636,0.05,0.05,2.6006293
22400,0.05,0.05,2.60056,0.05,0.05,2.6005547
22410,0.05,0.05,2.6005049,0.05,0.05,2.6004996
22420,0.05,0.05,2.600473,0.05,0.05,2.6004715
22430,0.05,0.05,2.6004598,0.05,0.05,2.6004584
22440,0.05,0.05,2.6004531,0.05,0.05,2.600453
22450,0.05,0.05,2.6004498,0.05,0.05,2.6004508
22460,0.05,0.05,2.6004486,0.05,0.05,2.6004505
22470,0.05,0.05,2.6004457,0.05,0.05,2.600451
22480,0.05,0.05,2.600426,0.05,0.05,2.6004412
22490,0.05,0.05,2.6003845,0.05,0.05,2.600366
22500,0.05,0.05,2.6003344,0.05,0.05,2.600329
22510,0.05,0.05,2.6003065,0.05,0.05,2.6003036
22520,0.05,0.05,2.6002936,0.05,0.05,2.6002855
22530,0.05,0.05,2.600281,0.05,0.05,2.6002738
22540,0.05,0.05,2.6002624,0.05,0.05,2.600251
22550,0.05,0.05,2.6002302,0.05,0.05,2.6002285
22560,0.05,0.05,2.6002142,0.05,0.05,2.6002173
22570,0.05,0.05,2.6002076,0.05,0.05,2.6002076
22580,0.05,0.05,2.6002054,0.05,0.05,2.6002038
22590,0.05,0.05,2.6002038,0.05,0.05,2.6002002
22600,0.05,0.05,2.6001992,0.05,0.05,2.60019
22610,0.05,0.05,2.600165,0.05,0.05,2.6001554
22620,0.05,0.05,2.6001227,0.05,0.05,2.6001275
22630,0.05,0.05,2.6001034,0.05,0.05,2.6001024
22640,0.05,0.05,2.6000788,0.05,0.05,2.600086
22650,0.05,0.05,2.6000516,0.05,0.05,2.6000504
22660,0.05,0.05,2.6000304,0.05,0.05,2.6000319
22670,0.05,0.05,2.6000152,0.05,0.05,2.6000204
